!Sample_Title	Mixed_1	Mixed_2	Mixed_3	Mixed_4	Mixed_5	Mixed_6	Mixed_7	Mixed_8	Mixed_9	Mixed_10	Mixed_11	Mixed_12	Mixed_13	Mixed_14	Mixed_15	Mixed_16	Mixed_17	Mixed_18	Mixed_19	Mixed_20	Mixed_21	Mixed_22	Mixed_23	Mixed_24	Mixed_25	Mixed_26	Mixed_27	Mixed_28	Mixed_29	Mixed_30	Mixed_31	Mixed_32	Mixed_33	Mixed_34	Mixed_35	Mixed_36	Mixed_37	Mixed_38	Mixed_39	Mixed_40	Mixed_41	Mixed_42	Mixed_43	Mixed_44	Mixed_45	Mixed_46	Mixed_47	Mixed_48	Mixed_49	Mixed_50	Mixed_51	Mixed_52	Mixed_53	Mixed_54	Mixed_55	Mixed_56	Mixed_57	Mixed_58	Mixed_59	Mixed_60	Mixed_61	Mixed_62	Mixed_63	Mixed_64	Mixed_65	Mixed_66	Mixed_67	Mixed_68	Mixed_69	Mixed_70	Mixed_71	Mixed_72	Mixed_73	Mixed_74	Mixed_75	Mixed_76	Mixed_77	Mixed_78	Mixed_79	Mixed_80	Mixed_81	Mixed_82	Mixed_83	Mixed_84	Mixed_85	Mixed_86	Mixed_87	Mixed_88	Mixed_89	Mixed_90	Mixed_91	Mixed_92	Mixed_93	Mixed_94	Mixed_95	Mixed_96	Mixed_97	Mixed_98	Mixed_99	Mixed_100	Mixed_101	Mixed_102	Mixed_103	Mixed_104	Mixed_105	Mixed_106	Mixed_107	Mixed_108	Mixed_109	Mixed_110	Mixed_111	Mixed_112	Mixed_113	Mixed_114	Mixed_115	Mixed_116	Mixed_117	Mixed_118	Mixed_119	Mixed_120	Mixed_121	Mixed_122	Mixed_123	Mixed_124	Mixed_125	Mixed_126	Mixed_127	Mixed_128	Mixed_129	Mixed_130	Mixed_131	Mixed_132	Mixed_133	Mixed_134	Mixed_135
Gene_1	172.478490749016	103.784589924172	142.192211286267	126.254786994395	23.3527734630556	165.901189221308	102.801996769775	123.080232918272	168.61969674807	300.893526195946	158.347021023471	61.773325963648	120.66169619847	26.208491177548	214.027393610962	140.065551706765	208.465187053171	93.7770682486321	84.8627833946528	60.7605985346133	214.718147437187	124.049319103519	170.400666464344	43.1478773893796	18.650898862298	65.2304036248061	120.171356249571	150.178432761018	101.522529258138	248.070705364381	94.8981817361068	135.656072189723	72.5660898352585	235.578505593092	308.925714778876	31.7258465258872	52.3187270351505	174.294396238558	147.350684385696	91.7042682477735	83.1091369219917	66.0426069343534	216.996426158756	128.748093978625	151.222953656058	145.862468970539	235.869935129364	47.3376521886645	69.9831398751075	67.2984803124633	90.5123998748934	160.9114619136	33.3944638879631	112.985769247805	136.442645727858	130.462493794964	97.0587129538901	123.443368336365	85.319931343095	90.8559747902501	97.1904148001237	113.113118145596	65.8440137648871	236.308306134581	81.4701514773766	140.382987831677	94.8726721319106	98.9825773611669	88.446443170638	166.569234611597	224.850159707061	100.380289436026	269.198029553557	186.58538087245	43.2826889548617	211.645588685456	110.257356935388	191.925464974786	74.0629049380431	124.565484486306	149.484477149947	11.0606965108038	123.947439685955	177.632702869942	49.4245952773586	283.26512796789	60.0949120867696	64.5101404360976	88.681572989359	149.907779217823	226.631770218819	286.240144813349	146.478803226925	199.849576944911	28.1738697595764	190.355919952065	113.055920246799	96.0404099899083	159.607761415775	63.4944147369595	95.2447741395659	139.435972253757	181.03092315369	127.016856021623	60.9145317963527	50.0202689296996	194.082684066288	131.184530171612	103.70195703355	175.763492933744	48.2438831626874	47.0824456221367	30.423677710524	46.6616652412895	210.628085948193	66.3157593815109	122.589994834517	373.203724405213	183.457622861042	75.0978904690867	118.811229372323	64.9550219043201	123.829877462102	68.0621603099843	117.949272407766	155.932923226416	148.351036951669	183.764512986516	160.014498087134	25.496653892064	110.91725175473	206.972917347557	114.770526225418	113.842089100448	85.9198969203927
Gene_2	9.66562877890038	27.1190375905936	27.7446793928044	19.8087912614641	11.4759482239383	22.9732348626188	15.8866094904083	16.7801636753932	22.2634700461795	20.6231514727147	17.172334820664	15.8004304160543	16.4166471332679	6.42779983867264	16.7632188265623	14.5764588013065	17.894127932848	21.7598787177245	25.4209769405286	15.1881912456922	43.295172220231	21.2352149332138	25.5929812706863	14.5819052584521	12.063528292258	8.61695939803129	11.5691385607942	13.5893317832981	18.4027430138556	24.089787777521	14.1864460448061	24.9928273444563	11.5795883615088	28.1906293562435	26.6128240742649	20.7845984302306	9.82640455638124	15.8219934119194	17.2137095780967	19.0613643575211	18.6444011246333	14.433096434888	21.5175987045142	12.0379520140089	30.2730288293686	20.8403920595675	21.2417439027962	18.5578414887568	20.1971235320507	13.2909340728945	18.9131212986234	20.4066592543593	11.4268744231349	21.8982970830349	7.55377807663115	16.6539173221281	21.2941843718359	12.6655166482986	12.2936866466659	17.8255873902335	14.1615696158712	17.2653286092609	10.6741347231781	21.8253764451525	27.97904062087	18.8432094037458	19.4968811470681	20.4884157427958	38.0276956728527	18.3714348041642	32.0974453784589	16.7255379258127	26.5318728760225	17.4357740066443	12.1705468884331	30.7734852013929	21.098650672775	13.71438096397	15.3638397397664	12.9179557574914	20.8497991132285	8.45937190508181	11.7691705460325	12.1148120280609	11.9433328402915	25.0440124458558	16.8041230428762	15.263885697101	13.7942223742838	18.5248070244077	22.6325110867917	18.0603069329882	19.5092536646062	27.8523971329569	13.1617254795715	22.0713685177112	26.0362145233628	27.9282212728128	14.4178221823508	21.3954468333984	14.6546969505088	20.5403641030614	17.3786547368504	16.6429097585903	10.7791424733527	8.90835156388134	26.0505600828387	28.8760253544968	14.9419900301943	22.8956583451947	15.8345209987222	17.8328858355182	8.06721907974823	8.03523701727186	24.1585749977178	11.414432262946	15.9608359819989	26.6018635066533	21.6104826941641	10.3642035089839	17.8151976995189	24.4244073874918	27.551391340925	16.7898211646335	13.1102233158973	27.3133015743572	24.7676231515841	36.0034981545163	21.5194279607408	13.5028863684645	35.748111465549	20.632826867539	10.0121853754387	18.1518503844222	8.23842028993419
Gene_3	1754.19118920812	1549.49879287257	999.604718448482	923.419839808765	309.333766041116	1509.73527998501	863.275009416303	1363.41456548119	1395.6592417745	2809.36698796469	2348.4031656404	866.149825645641	563.13784503199	341.466682923533	1563.31063776849	1867.22894218291	2123.72042419032	1188.18000735721	954.822311537076	656.221672462194	3178.01078651309	1116.91855064409	1655.2600688333	799.018291858782	187.710956825245	1543.04870267879	1052.12280113339	1564.52503326419	1532.10371847809	2026.04448389072	1187.2964584835	1843.62434231842	1059.69343589297	2134.64750356034	1928.72244551989	607.69822274246	622.860580116227	1630.97541867396	1719.45820121522	853.676663452347	1519.6577067856	1041.52310391154	2439.55141446858	1741.55791927185	3431.09534160439	1382.287627623	2997.51292405662	485.659095697626	425.418105126035	879.353608895132	978.778743277777	1829.64668113614	461.961327332085	1472.84496936062	854.116395882352	1480.59199254537	2690.92552122842	870.069992606748	1121.74220615396	1076.97928328968	1681.61610716434	838.706625620942	781.024646578868	2262.31798374648	1060.46434074557	1313.72739728909	1739.96004509416	1486.05991872884	1522.55637263946	1634.45549624936	1973.03328017146	1080.74540615122	1816.72606750027	3477.1343541172	654.904643461685	2596.21742021377	1014.00440939066	1444.24229883244	1599.35916996321	2067.43234529409	1692.27111992279	94.3081113942563	1467.13535025298	1779.63587177465	567.618566417676	3648.34004324858	1477.28520339702	765.075337326218	879.069618690917	1141.29845920274	1957.96039738601	2366.08399973937	1594.63935839187	1142.50347394524	527.122909873998	1473.96009897048	1194.36780728863	1316.67900169352	1641.87784246949	1362.4279970462	1197.19931572509	2103.68087951943	2851.46322378777	1378.8260842787	545.619433721765	466.692918676861	2566.40884267771	1285.18613247102	848.211596656815	1352.9800868762	1011.69378074934	707.393879021519	411.46695680306	534.283602231451	1731.63645030036	1114.4282780171	1080.80232116805	2415.33862075839	2305.8533195507	632.856010524815	2405.09407827539	794.619147568224	1129.26399448257	527.071904766303	1241.15467613224	1737.9089054664	2168.32173536625	1467.90026580426	1666.05679959697	321.760362871974	1260.26513813974	1876.69725207954	1361.68543369104	1306.97827481565	1165.40720289237
Gene_4	28.0696165460327	21.5617138916534	24.0099400971968	25.4787640568676	6.03819730683317	36.7824366105112	17.1245469125936	28.5211842308426	27.1329104611942	101.292167540247	28.2411469309704	23.7206215421747	15.0958244823277	6.52792761563676	38.6827509618002	54.4994929006364	50.1051157154934	26.0235756945643	38.7723369336356	8.3061314517084	70.3773569663348	48.7293746128309	41.3574153812901	13.5109012137897	4.21853703330581	20.1794272096018	21.2455770624841	20.4657190421471	19.0940266313977	71.9747227522098	35.9426972738548	28.9492783695231	13.5259697405468	72.5248609823602	77.2854614834449	15.8911065835632	14.2188086777958	27.4328040910808	28.0201804116098	12.9583797591863	26.0585501845903	15.556906948119	48.7903891967333	34.6705237420776	41.4333511197489	27.4954346234968	55.6139894169927	8.14517251513133	8.56511694846649	19.9851972783216	21.6272478112573	40.1083212258024	11.9644916253405	54.6351366560159	16.1344665156403	18.0036111953555	50.4221994256215	23.6889648366062	17.7134366512163	20.8752201455616	52.5643727007328	18.1161418031923	20.6546448296369	61.5955657831804	53.7651242059718	34.1520697656014	27.4661287074419	29.0708190717951	35.3945635294985	48.4134146440696	28.9636359066312	13.6851364624323	36.0629295138479	41.7406554186219	14.8644274587211	63.0190169333427	19.6767358683201	18.5528737386734	23.2674433685329	23.1162105559569	33.9258763149512	1.90246394824092	31.2728806672212	41.9744272573673	16.2857629247867	35.5818028586689	23.8377318927293	13.8678568515409	9.16548136940258	29.6354524786085	31.8605411750109	62.1233373815404	48.2013723396396	55.7774341173184	11.1236739504	69.292939910305	23.4664190526193	19.9812162570076	27.7829398700939	41.2199590114747	21.0388649482224	66.3246245979666	44.8405779007869	49.7475881063204	9.93729073862872	9.19560362540802	36.539607909372	41.4508836757352	20.1068229605564	40.3699610233824	17.3377847918886	12.4776650140155	9.12037877000951	12.8527868813453	20.212239995183	21.6038359826508	16.3848241151553	62.3308262217804	28.5500290847001	19.2433608228738	39.0933689555861	15.3294571078006	16.8433979583991	10.263698573414	20.2088337345825	59.8283245266014	40.1987309832216	17.1584463436229	53.7982665994039	11.0373470300893	21.5028258530521	18.4982837793735	32.8550086784215	36.630537688629	13.0269661205413
Gene_5	37.0467505038106	31.7137536410357	39.9635026520926	26.0858557926751	57.9737602748299	22.013813946836	39.8037660094479	53.8759921638257	55.396563398953	31.7721541922276	21.2306060600272	28.5088979995935	45.6496279408923	30.7856565506597	13.1304913521793	70.8383752210614	35.1782293543942	42.2098686410948	19.6298610060668	37.1198590091659	97.3473604452427	73.3793299243158	34.4961637923017	49.5321761238072	48.7560489116926	34.9311021568201	50.9832574388053	30.8736904595398	26.0979988501134	57.0263681088911	38.3462315153638	32.3444341978776	30.3741330952518	36.8344021946825	44.862819800083	37.2207419912609	27.5850909574329	33.1692614646696	33.3090245525507	40.0655039285374	31.3474045128996	39.1605793854948	55.0749117859435	29.0440160571368	32.9758118955062	37.9013751618973	55.6698232606015	47.668081907461	43.8306570644304	39.8296620076819	58.377950955684	31.448598619468	45.4040887209225	60.5269136444791	30.6872055753004	18.9802924777871	31.4380464968033	37.4658124915736	52.9888238790224	34.084879733242	36.9199107621933	44.3200608650988	32.4590154657947	20.2448969593277	48.2785866299467	106.566895900999	21.7857355618757	36.515246828822	47.0920566863683	42.7707696263294	60.7727626060933	37.0090560662634	50.2093307971525	33.7469890093911	66.0805515618493	44.1516848903972	44.73425222069	44.9390014651493	54.4632783422132	53.6466336817959	33.3990005015393	31.5589875525159	20.2971077309157	24.6760013560216	48.583064180547	23.6128093355457	53.9821231714107	26.125953236679	26.4663666534872	39.5680849389633	38.497145796251	24.6157684544345	77.759232012816	73.1992136061673	24.2198607044949	48.0756779883722	76.8072948740825	32.3011112499156	46.8196545577849	53.2821462180261	36.8392307231084	28.8264880082736	23.8597153046947	44.5326193574093	56.7454951448085	70.568275011489	66.0621906209489	113.681158549	28.4370266704425	61.2326931905359	43.2237418414707	37.0998767751879	30.4941692694335	31.8494566460766	32.2264339089394	36.4406362504511	78.1580511449066	77.2889745816638	43.9609050669316	18.3544693582165	37.0293281906735	41.0779897213099	21.8915413438671	42.9250887091711	35.003341756316	23.9068724981951	34.3172917318079	40.8364213052514	24.8716865451968	24.0792567519731	19.3524140538084	24.8882865842956	25.8781676955541	35.8521005000085	58.6951142403151
Gene_6	589.08640724413	81.4376358420825	97.3538368099698	70.1817726800764	64.5034874212536	129.745053788023	73.008065789803	272.431288078539	72.9559349499212	402.214828400375	184.620750327467	56.2517857187174	75.540760158603	25.7395489416477	77.6446387473292	94.3281838817943	120.021872691263	95.8638060125866	96.8512638035735	85.8398372616342	143.346373190478	45.1436410863414	153.38702836288	60.500239685594	10.9794518781828	85.0734083339598	97.6631536346127	106.301765422225	129.498743279246	89.4838372016357	91.4675408038591	82.310242518124	141.492657037581	157.223078558344	240.35141379148	30.8585432944028	132.675489781698	68.6313547506088	83.7394766881513	53.278603728753	110.454304953149	108.169656703018	128.059466306683	87.3060849802379	218.422691474117	285.615148960961	185.093287452161	28.5117723021945	50.9943247598308	102.318742471644	56.3576918400446	89.6852399202915	35.6958897392305	110.560032903818	95.3622956390084	116.287628567486	223.192324833879	63.504659304069	79.2695874972528	48.4463024664629	209.470120130016	103.508723042843	62.4637324047073	261.185085463684	89.2428090203611	56.7855106533948	54.2946879653318	248.764438045727	108.83244640848	52.9676864608326	76.0602005001343	96.9391645359006	98.764891172128	211.47768226556	46.1902345599547	137.771533286055	59.8174122961079	63.3195417816101	57.7777183295496	174.801542091857	346.555439612345	19.3025559495197	64.3365650348395	251.869548737942	173.977352483158	172.359475918285	109.845297311859	162.529224377278	155.216207790357	48.5901263138213	160.677426145327	239.317895036839	138.719055291145	121.958914577963	75.9251746545233	178.428351010189	236.134470008259	137.806871504905	134.140966346999	250.030817637642	211.836191027551	96.1834247956415	176.184458502021	109.512442240991	69.3064281008367	48.7851918847585	219.719731233183	158.320583114691	225.200214577567	84.6863883218683	178.048784461121	116.853416192233	78.445037468685	41.996676633496	145.968821792433	290.729343891664	153.518485705355	256.822240085225	145.105581754908	126.415556676791	141.472561604639	179.700458836347	140.996051280696	159.264192126943	210.719799243122	165.308583488148	98.3348248826711	138.830343721875	97.3406208324693	29.4619376668821	159.504673372252	123.491059526307	83.8332221689566	43.2819694427037	81.7789853337672
Gene_7	170.233488825428	148.207931044427	85.0678344361067	126.935742740251	23.5263826802928	141.839119593833	40.9448624683739	144.897016715595	122.495577108559	205.318801474076	185.492660305136	83.1512679461658	33.617987321256	30.8482124127855	194.790113574326	153.263431391642	128.304131325216	141.798563966414	122.52192480729	54.9858309139008	267.722616321248	73.5678251054351	135.032391378204	64.6616353617517	22.7358789150154	58.5074315776156	97.8160804972467	94.7049474209237	104.784118453811	102.721276701485	171.251575407769	127.580653874017	77.6881203288642	193.766495418453	170.612702739991	40.3336898695234	61.0499729532749	79.2684378496204	134.3015111065	63.402748596751	107.982118989045	72.7704197191691	199.676705842984	120.965365885486	162.163852913638	190.598797044394	271.205586367691	39.819459992496	43.5266779479181	97.1493210147493	79.2703590691805	182.130318265131	31.9097325707191	140.001349455678	105.926748374151	121.773985771916	167.641571244262	88.0154757835584	65.2565042719796	92.3351961904677	112.709157802691	131.262197688766	82.7842776628181	150.006796324431	86.6641197335357	83.6135682263274	137.466832376809	138.818786991493	107.314734990146	152.346219567971	155.285484028966	73.7100012540327	172.226579317447	140.016712580005	64.7531106920596	164.865124742396	88.3837038939244	177.48819232345	90.1258547201486	89.9087388590996	196.044919330535	12.1301741851007	76.1220719579944	143.42889861712	69.4545213979392	322.782516755329	72.2386961030398	76.2301802286473	75.4761935594935	102.513345886376	122.229276911363	163.720317597885	125.242802749137	99.5593230765911	44.7653291624368	106.053349649324	83.1851616681436	183.400323430847	114.449785801519	105.663583820673	146.621274722068	126.213185147387	223.315381600267	122.857744103515	48.9005309262149	43.4937029020404	208.266404154897	128.613974800723	75.6212727704763	92.7172761253996	91.8314970450685	69.2483609473465	39.8395040197965	42.6441975139139	144.990509411492	105.747870860901	114.902951799938	295.1083012884	105.319440634425	86.4387776473716	224.585189842405	88.3497256130206	88.6319660112826	108.397847500607	124.85041073551	157.539326052172	118.037901058896	216.24965023163	133.754323982301	45.1951698718302	67.5470094191518	217.068771660236	96.8747615106399	160.974256626664	128.076859441633
Gene_8	98.1629590899547	9.37393865784681	23.7937022989565	22.3451266892173	9.13932482255773	37.8080667499733	17.8951387334608	16.4468749624827	21.4445810996571	39.153801036583	16.9131725421239	15.5190369522912	10.4099753233503	3.0263657262955	29.5337950829917	21.333911724873	42.4487899760059	28.0045926540479	17.523491375337	11.3468337484116	43.7522922087609	21.3695406152456	37.270117748585	5.19920615575657	1.55186571521887	16.6121092443432	20.4348756887948	19.3079942242899	9.41041853959161	19.9308665068789	19.7225828914977	23.0460924363837	20.2725260675773	33.2173666793558	47.0400205219049	5.07048241557267	7.0620158266607	13.5599158889633	30.7582405905476	7.54780256908377	14.9324519436348	16.645736662642	23.2668771541951	12.2929154188622	28.548865647371	13.2238334487683	23.1830268879529	16.7766782076606	9.25672433636118	15.1023778769047	13.4527421365744	42.2952190553412	7.6164048494307	17.7176560678505	13.9737589588823	14.3865813137653	29.0321877735181	9.87026000132826	14.2737429600615	17.4853580488193	19.1859390876128	18.8870891004694	13.3738870036358	41.0196768880179	10.260568376423	10.1288590461177	25.7614541055124	24.2937075878798	38.2491028104958	15.5405039381497	18.2301926793489	7.40878094290808	25.8079846459596	51.0506703025739	10.6903225872433	41.5586666318634	27.6884453005186	29.7739139928445	8.58424130557719	12.2919940335862	20.7368046273714	1.90342776800566	6.99813832951953	34.900518751802	9.96130283830547	25.2148831524566	12.1355845803993	9.07363308539932	5.90430523085413	31.3086210061193	24.8028477509913	25.8600482709625	34.4432748132368	35.9704010112592	10.6272613978097	19.9357707182523	12.8205828449379	19.3046845702865	22.7611251290529	9.87475798666332	22.179135796623	17.106941838037	38.0103959910115	15.2785778647392	7.82014934866678	15.2270768990427	47.2575979273405	39.50613587467	24.3070212695753	10.5563930094978	26.9213700224025	10.4063447815635	4.59018039994561	6.76635042411396	27.1346049236543	19.9319602924121	16.2439458894452	28.1340449630471	18.9632129655328	24.2659828113676	17.4724821385421	12.4440933431155	9.34381534344259	18.0290843478503	15.6724170121434	36.1930913368781	10.288474755708	19.5696624146156	24.3261812187881	5.01028544674062	10.6652998948029	43.7734017730295	16.9486892235499	42.1264563864304	17.2320486615283
Gene_9	25.0748561126748	35.9898738795579	17.1093232699605	21.8174723818984	7.62320746267436	37.4019077120517	17.4072971344027	13.8362266914664	20.5614552732775	42.847821331118	37.060886543812	13.0289828462145	7.68568189161371	6.9424760831493	39.3414644391146	26.7821324767498	18.4160456095697	25.8989628810835	32.3956649309667	16.0402854457179	23.4697982564245	10.0425184899719	28.8885751836622	16.6824914838228	2.03755786788816	8.42571309409597	16.8248818299585	18.9051665834817	19.5628387655644	17.8751297046032	29.974995656757	40.091473607802	12.6205343504199	35.1115227277421	23.1091862700764	5.78164663068631	7.52477991950851	29.0635980071836	21.5287977372861	12.2461002007119	16.9602391801398	14.0571121647941	28.8278798679919	29.7222565949623	47.098474904817	18.2768786996729	33.2429772194449	8.83938283854629	6.24049489226527	26.0686151192579	18.1475461753748	32.3735368563434	7.4908393507768	23.3394128005459	15.3603083944557	21.9533904499341	25.7717474142091	15.4484135055834	9.67335551095579	16.4781019201859	20.0463217528963	14.3881627903976	16.8572893184352	40.5150750460855	18.8256578989726	15.6550910068211	19.437164963491	20.1230713176119	19.8674602401063	31.7192256875526	28.7740945521696	13.9248255231074	17.6228075810603	22.313315974979	11.8424024984	32.3650800269081	21.4846788439915	23.1760293361144	12.3165311016138	32.5692395531	25.7144106103742	2.19766951366928	44.1882087188296	27.7610085425979	11.5985696994633	47.6505064681869	11.1070812764775	14.1243979930487	14.8831567188364	21.1117926627986	24.7586238738201	25.7353250648353	35.9610644187931	20.6476828137552	6.74381527769991	32.8988929904663	13.3214134826541	31.3238839878137	25.589295045111	22.2096328741228	24.1143048422912	22.3458897088089	26.3688103945547	16.0798755042632	7.23731530782942	8.85929477216257	43.4941680493338	22.8552922931258	10.1441642239579	20.4125778079845	11.1666555488936	17.022019315909	7.5274346243851	8.82051509480207	23.7863491772536	19.5371880288056	27.800542853227	52.4070355899037	21.3865848786747	10.5144217908574	19.4777533616007	28.9698090833908	18.1153458800562	27.4013849309431	25.7015473123505	25.4908204843538	30.1089740212562	36.3600362615485	39.204339015809	8.50883750877824	13.7737285120239	18.1515700723131	22.2745346731647	19.70560254522	25.2213445298944
Gene_10	159.99146023132	68.2456326726137	76.9425349660271	174.806844539949	41.7802761535339	166.011599991277	97.015592295389	113.699169544788	146.767344294096	153.813900109863	163.078727797258	201.02271566164	35.1921195874094	24.0828122088556	205.174263693011	174.461075074983	241.126704693331	155.373441349707	122.132435920796	61.715056952451	108.259315298975	91.8462058422864	119.18617465993	68.1998271594909	29.1775521639175	56.5180565323467	96.4177085305017	95.1148664907077	106.476837547071	83.0302077625626	154.648910386332	189.444418772396	49.9421711567131	133.208675607123	178.520203077756	32.5127303106595	47.0393841989736	112.740482831275	160.82173934983	59.8328602143591	188.814011278142	50.452385981246	79.5530835716341	201.963617296155	293.388642172428	137.368366844139	681.975740262177	57.7841565194706	45.63738277083	71.3563277795676	53.2490844129591	292.87155185639	34.8822521864157	301.168332540091	52.3677847893923	155.546904598212	157.497478392783	60.7663019041007	58.8474028213486	64.3009611396407	93.7428849027804	114.199181750389	104.327978688986	203.138812352639	79.6002763642033	151.49291674352	96.1546488913574	139.750774860646	144.715948529296	143.238694665889	342.370414970741	152.27512488527	187.587533411334	344.408591158937	46.76168690685	193.149518463169	81.333257916753	173.651251364369	125.238271315688	70.5136537474609	165.237842406566	7.84332615052439	28.3241235363303	72.0733947538247	97.9749180304404	330.68906522827	72.7797713745272	46.3915842177216	70.9258314676129	116.732747342273	163.750317441469	239.473715948182	146.099891471244	267.082364432791	45.2295767234123	443.192743057297	165.052208404964	218.209564939385	65.2055809827908	51.2550466089561	230.732084465415	194.558650155014	110.428376540118	138.688009098319	38.9394708306087	46.9559518480852	150.620206747309	122.76032366216	48.8321322517921	304.851350125399	112.879831743372	79.2824654371668	18.8415567531442	61.2364495715109	115.079032633508	43.0209925128234	96.7186247164295	342.337443160686	132.424853146188	47.4459683068896	147.952194077977	77.4753206413209	113.07533229368	48.62253636204	143.143885639844	362.569622999665	220.068556583054	208.200480275884	144.174255681557	52.612339793187	103.762838442032	387.607798184153	118.008291132946	118.915479409655	168.534870135418
