!Gene_Label	CT2	CT3	CT4	CT5
Gene_1	56.5904173933608	12.8643805741301	9.07338396054804	35.4167966938271
Gene_2	3656.3026840285	533.041360086829	656.699809322191	1488.06965589777
Gene_3	531.907445419095	202.298348273768	63.8319128963058	133.148044448472
Gene_4	5923.24644251953	1464.32931068843	2771.99620876172	1000.71927509005
Gene_5	118.129805711546	35.283426559326	16.7837970306478	18.5486404425391
Gene_6	85.9219878601054	84.3238778543761	14.4948608792249	34.8083365761909
Gene_7	43.0033993277255	41.8712120456149	44.7430337849281	30.0621843293636
Gene_8	3403.84182531608	2500.87229071706	3341.37373381636	924.886739499403
Gene_9	6986.01934918693	2966.7412673102	2045.12128251172	695.529050508422
Gene_10	792.136523666852	184.105674776218	223.259859616534	142.59410293507
Gene_11	2099.87453430262	1497.80923906534	2309.26662607295	500.842240972111
Gene_12	1904.33743982204	450.935428416021	1592.65706761755	3138.3839355457
Gene_13	839.141102377184	223.586968355762	74.0061192639691	69.1872457430419
Gene_14	1069.34773702782	335.234936198118	210.308697135484	261.409700141045
Gene_15	455.935085986485	83.2232717558987	142.669118470298	131.797293930851
Gene_16	111.937768705079	53.4849491889885	11.0010867756917	10.9186205126217
Gene_17	94.0958093941947	12.4298219046112	10.923340053403	17.2353704917558
Gene_18	2863.7007488688	1864.93090139236	1971.2351355217	1851.67177073782
Gene_19	94.9901123163772	28.1134649097512	9.97459685181349	23.4352660244123
Gene_20	50.8842856366755	43.4751116205114	30.0756319377841	26.8971915994105
Gene_21	1076.39516575109	114.807146605898	141.128492297243	319.281165387657
Gene_22	47.6267816291512	31.2724593942205	8.00108500923263	51.9216209153029
Gene_23	4374.64889367253	1590.48797249109	499.572828363799	1447.48680988362
Gene_24	2524.21833736682	1717.50527959924	537.744530763506	2057.96448865521
Gene_25	91.5373834283605	63.498574422733	29.6320255620907	70.1250288821453
Gene_26	7288.98084137504	1100.68431276972	643.466983458293	863.910480212003
Gene_27	4134.38453521213	413.19959049763	729.186277182591	1010.55097504792
Gene_28	145.398209575464	16.2646308824634	19.2602233426251	49.6011254919805
Gene_29	150.46205992986	31.4805590909538	16.0701822634095	34.8344829158006
Gene_30	847.002117530931	83.7663064879492	221.552502608342	319.104189102182
Gene_31	72.9207080741703	33.9753256958176	68.7163505030771	51.3965983335387
Gene_32	7012.63130254232	2107.68405780641	728.791352520251	465.910677617359
Gene_33	2256.02663766551	1434.57527997732	2806.47126439522	670.019592035121
Gene_34	106.855855375161	53.821488947088	7.51011735898444	51.7201356860789
Gene_35	486.748486692603	121.724320570774	428.021002987893	152.466534128068
Gene_36	55.5048677568387	8.64813323507636	14.4037036264497	18.2914487370053
Gene_37	2180.98217341335	592.777551979634	820.051124078821	2065.35171237329
Gene_38	82.7167279191534	41.656343137712	28.3744608299895	59.0493103804729
Gene_39	4648.9390693573	976.257551345991	1044.52824417573	1988.02805636921
Gene_40	6680.98924215755	1321.88339231713	1658.07275258393	1092.74813932206
Gene_41	3687.95764997025	1025.71781825091	497.477089984415	1813.45325170377
Gene_42	829.313621141358	64.4598581738351	162.178113403643	377.463667598823
Gene_43	247.388127459913	310.783090207523	178.428507340491	284.832012827188
Gene_44	212.364368652531	20.0672731079312	65.5243285769416	69.1909025605408
Gene_45	1022.44940028536	391.351363585604	273.438232046569	295.073032877263
Gene_46	104.536273243809	9.32572931110919	20.9083485255815	11.04308696877
Gene_47	3495.46128273221	763.276486944504	727.460066796867	1867.98287511513
Gene_48	437.78522266457	296.904818899948	137.200231503555	306.206582706303
Gene_49	693.007312244584	134.477473404055	121.113325836189	248.273301803764
Gene_50	2742.66491679934	2501.31293064294	1299.12929024363	1023.49459102407
Gene_51	6601.30931985859	493.944110264986	950.257024697077	1420.55526272847
Gene_52	910.151318077412	214.828738312822	159.08965965538	65.0047881891685
Gene_53	503.682329236147	325.929428606697	108.954392311222	128.584064371286
Gene_54	766.401644660344	126.645700246192	251.782108867196	77.4770647397225
Gene_55	56.3852813729112	22.2642435496789	13.1748596583684	35.8889984804729
Gene_56	76.3064277116045	24.7317082675453	12.610943428474	13.7639965846198
Gene_57	112.09574069153	16.1341341365318	19.2987157066654	64.4502906784175
Gene_58	2356.37083393364	1423.220885642	1146.04992477738	1631.54613011656
Gene_59	210.99162694335	43.0304331078073	27.2577938485868	67.7310526284531
Gene_60	6737.27451461657	618.993814856937	499.740921705904	2245.36549702187
Gene_61	1042.76702476488	140.761903405913	308.423000572091	202.369254533609
Gene_62	542.126132654782	77.919225672481	312.551004095487	262.818570427145
Gene_63	214.760120962935	1126.94856075464	278.386337000443	304.082706076532
Gene_64	260.145868812973	1062.39327421611	434.68549356515	166.018423913264
Gene_65	450.91671819768	600.717014281881	295.752138304532	424.292363618118
Gene_66	12.5552547334345	68.1511198718296	22.7997996297145	27.9902429461443
